t_index,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24,path_25,path_26,path_27,path_28,path_29,path_30,path_31,path_32,path_33,path_34,path_35,path_36,path_37,path_38,path_39,path_40,path_41,path_42,path_43,path_44,path_45,path_46,path_47,path_48,path_49,path_50,path_51,path_52,path_53,path_54,path_55,path_56,path_57,path_58,path_59,path_60,path_61,path_62,path_63,path_64,path_65,path_66,path_67,path_68,path_69,path_70,path_71,path_72,path_73,path_74,path_75,path_76,path_77,path_78,path_79,path_80,path_81,path_82,path_83,path_84,path_85,path_86,path_87,path_88,path_89,path_90,path_91,path_92,path_93,path_94,path_95,path_96,path_97,path_98,path_99
53,94.388887,110.057898,95.893652,100.390335,111.529470,106.491616,92.029385,112.177647,102.573633,105.100557,96.959427,97.503304,112.965759,110.595434,80.708867,84.989976,96.007505,101.043291,93.548230,104.720909,106.677713,105.339338,120.091497,104.685364,91.842760,113.370658,102.685017,86.433207,98.356143,82.265393,94.290483,104.232652,104.610401,117.603762,98.294327,96.591161,98.165971,93.180838,96.385462,101.733433,98.093966,94.996623,104.175079,98.758312,90.334022,124.767755,94.503113,83.616546,136.409405,119.437881,91.808670,96.508006,109.866819,89.746451,95.529820,87.166064,102.129838,107.245649,105.892654,77.646827,88.353276,98.225796,113.062936,93.225644,106.052944,99.051212,88.317762,79.598314,96.518903,98.824247,95.488787,110.677026,93.520205,94.577045,82.893953,117.711450,100.745977,98.338786,87.904778,107.841956,133.622546,96.348456,96.390335,111.150317,108.650638,90.931798,107.674020,116.213952,99.253537,96.265257,102.750192,93.883864,104.533373,121.131114,85.407223,101.049811,108.431514,111.540011,108.086340,108.774111
54,94.787414,110.604963,95.867888,101.249777,110.602517,108.155975,93.207819,109.002609,101.747041,104.311319,97.327191,98.934960,112.883404,110.730864,78.237446,83.850293,95.389475,100.960906,94.736041,106.614059,104.321771,106.773112,121.541278,104.000851,91.894161,115.600778,104.193364,87.638279,96.240032,81.012434,93.649509,100.583386,103.072401,119.252242,98.050450,96.871710,96.048998,92.776164,98.118522,102.651557,100.884406,92.811488,103.925576,101.486329,88.828053,124.797683,94.503656,85.764524,135.471973,121.296765,93.603854,98.496105,106.902913,87.417567,97.219829,86.843766,100.444804,111.632782,107.165358,77.988591,87.514751,97.887195,114.461060,92.908629,107.180564,101.329975,89.720866,79.371321,96.212822,97.731699,93.690646,109.394546,94.067428,96.860988,83.798427,119.444825,100.777099,97.368468,86.414053,108.222935,133.875725,96.570319,98.406079,110.071772,109.439776,90.671918,108.989903,119.482727,101.438388,95.223242,99.836108,93.196223,103.264506,122.518732,84.703346,100.697138,108.114769,111.471615,110.200798,110.316393
55,92.131268,111.502829,94.549883,102.238433,111.596616,107.390759,92.974165,108.186448,101.101637,101.142928,95.318865,99.033848,110.723845,113.466070,77.476591,83.430909,95.470285,103.107568,95.801568,107.223831,104.990793,105.730319,118.590344,103.880918,92.919112,115.260165,104.498901,89.267191,96.203019,78.914978,93.323130,101.913166,102.999964,118.814235,99.452726,93.731688,94.758654,93.458251,96.819733,102.164283,99.003134,92.380333,104.595320,101.671287,88.011675,126.224788,95.641114,85.753971,135.206742,123.274877,94.226616,99.956034,104.175366,89.393055,97.131037,87.047695,98.733564,109.005956,108.106595,77.268630,85.072680,97.647600,116.055567,92.271832,106.517274,101.062414,88.681594,78.495603,96.246133,96.715396,94.850867,110.720508,95.720676,96.455500,81.330110,122.560955,99.879869,97.492917,85.798895,109.063096,135.558794,97.490408,98.890000,109.759603,111.038715,89.248537,110.803486,120.466763,101.314990,96.298150,99.570501,92.777756,101.850932,123.962483,84.831570,98.495792,109.714380,112.187091,107.977921,108.414325
56,90.391424,111.347479,94.826931,103.508847,114.785280,109.076436,97.473993,110.001666,101.203256,104.089890,94.433692,96.305550,110.349118,115.590445,78.320203,87.633755,96.806355,103.241920,98.593378,108.946685,102.654760,106.976665,119.723846,107.493647,91.584829,114.409927,103.224949,87.121161,94.862225,78.516115,93.524608,100.960178,102.447040,117.059819,101.220456,93.716047,95.154262,92.960417,100.594939,101.479504,100.221567,94.469241,104.628860,102.107677,87.200719,125.628434,93.503092,87.726246,132.480479,123.163401,96.419540,98.676330,102.602824,87.984563,97.442220,87.093464,98.399741,110.611394,106.604644,76.781741,87.351337,97.820292,116.352914,91.232773,105.416275,98.722993,87.511917,81.003372,97.314019,96.319558,93.344197,110.868091,95.100503,94.026765,81.716074,122.814309,100.712300,96.824892,85.453276,107.336728,135.834267,99.298101,98.758965,111.951548,111.896118,87.562492,111.564799,120.399808,101.526165,94.165899,98.260331,92.477136,102.284992,124.977384,84.489504,101.548226,110.178960,112.148757,108.682278,109.741349
57,87.888240,112.799721,93.748954,101.448928,116.339860,107.908499,98.772668,110.008538,99.680518,102.055525,96.176915,94.251991,108.134438,113.807785,80.617834,90.756663,97.507454,104.216029,96.258506,107.680953,100.870862,106.555463,115.403034,105.210650,93.726112,114.192658,99.560841,86.035733,95.968934,77.565782,91.233439,102.621251,101.023925,119.379263,101.564318,94.468709,93.587360,94.924546,100.023955,103.717108,100.515150,93.006884,103.858385,103.384612,88.638142,125.972939,93.506058,86.906370,132.680647,119.167432,96.602062,101.117458,102.056092,89.690877,98.934983,88.477366,97.859749,111.379123,106.245989,75.342491,87.788016,96.681597,117.607886,89.159384,105.066738,96.609280,86.693658,79.321652,97.292624,97.720459,94.803790,109.642069,96.051663,95.059629,82.082410,123.443541,101.926574,96.421080,86.234636,107.240712,136.307110,101.433999,100.038893,109.878438,112.369382,86.405746,108.933891,119.633488,102.493223,94.943754,98.466946,94.137337,103.148949,125.784627,84.145445,102.161376,108.849808,112.608406,110.612491,111.984284
58,88.227501,111.483263,93.131873,101.458741,115.946288,108.630137,98.884156,108.664138,98.754866,102.178055,95.297168,93.974434,111.369382,115.182200,82.626051,92.401648,96.654662,106.475737,97.700719,108.051579,101.533162,106.455473,117.694441,103.695734,94.956599,113.654423,99.370860,88.313791,97.340854,76.415597,92.295245,102.481206,99.846176,119.383333,102.454619,95.050175,93.613020,93.168456,97.613914,101.954921,100.852319,91.615909,104.400047,104.007123,87.157017,123.253870,94.238655,84.956636,132.577186,119.452154,95.173067,100.807349,99.571848,88.280929,100.289994,87.107879,99.319277,113.972300,108.263452,76.423349,88.692592,98.163928,116.046388,87.573607,105.345656,96.358414,86.044172,79.307571,101.476936,96.146721,92.941964,110.002615,96.809691,94.063211,82.131041,122.892490,102.135341,95.788048,85.610616,108.199975,140.399955,100.331834,98.757376,110.425896,112.563458,87.305434,106.986364,120.304012,101.205900,97.352034,98.082302,95.062206,103.537056,123.102425,85.220495,99.440580,107.589720,114.992748,107.151295,113.050080
59,90.733582,113.841099,91.964313,99.513104,114.880027,106.531213,100.063246,108.948723,98.312555,100.567856,96.293461,93.172005,110.384556,112.134895,83.110322,91.338985,94.209704,105.384446,96.796039,107.383215,104.204533,109.150924,115.060226,104.059379,93.013886,116.555849,99.865838,85.550135,97.540009,74.524281,92.988023,99.606680,98.538038,120.324293,102.006066,95.277518,92.247982,94.877217,98.747074,102.898083,100.379363,90.759406,105.860322,105.128111,87.912345,125.509225,94.097224,86.288334,128.727669,121.675362,96.124446,102.879553,98.671127,86.250867,98.720213,87.601187,101.105419,112.902519,107.533280,78.117509,90.048204,98.041305,114.844875,88.328728,105.764190,95.872999,84.325208,78.192649,102.702283,94.551759,94.479695,111.906092,97.263869,92.352012,83.538200,121.930066,99.754324,94.591859,87.372179,108.550933,141.554624,100.638924,100.880851,112.758775,111.715709,88.317105,109.836661,118.092816,99.648160,99.557932,98.654504,96.058170,103.787902,127.103036,84.234588,101.214884,108.501272,113.296294,105.486911,113.342479
60,90.515159,112.685919,92.122589,99.386459,114.613100,104.411178,98.488846,104.867706,99.513095,100.847631,95.410946,92.093321,110.585562,112.804122,82.380886,88.810811,96.582846,108.121839,97.659996,105.891706,100.916264,108.483615,114.557399,102.743232,93.370627,115.602948,95.703718,84.473743,98.719511,76.052613,93.219414,99.183196,99.322444,120.818943,103.705645,94.911911,94.233800,95.346077,98.037372,103.541845,101.874726,93.912464,105.159300,105.674240,89.425680,123.954237,93.756588,84.396364,130.278560,123.483441,97.823113,103.779552,99.009008,83.971558,100.348816,87.786785,99.189703,110.772956,109.024734,77.783644,89.435322,99.029404,110.209745,87.491699,107.137926,95.529683,82.338188,77.673939,103.563022,92.958217,92.179688,111.388005,96.262897,94.224718,85.001308,119.525993,100.244762,93.953287,88.591052,109.171291,146.241254,99.009996,98.055323,112.739323,110.766434,88.660870,113.894349,119.302138,97.400845,99.237792,96.528926,95.234667,104.222405,126.368057,83.650332,103.218671,109.281486,112.577747,106.772073,111.798412
61,90.477296,114.212589,92.681904,98.861453,113.154903,105.903412,101.070628,104.813738,98.846992,99.024711,97.069071,92.834404,108.572737,112.048354,81.808274,88.902796,96.484311,106.886521,97.157936,108.539551,100.005895,107.913996,112.657782,102.805125,95.003842,116.396508,92.364829,85.215281,97.879118,76.911074,89.154627,98.573728,97.815234,122.150147,105.001094,94.707281,93.973891,96.701262,94.821974,104.892028,100.130754,95.103245,102.143961,107.731825,87.083010,123.020223,93.161261,84.859462,129.445306,124.795334,96.950658,106.097159,98.636213,84.823133,101.046168,87.621684,101.759602,108.878664,109.094103,77.526515,89.310783,97.342279,111.589270,85.808391,107.031745,96.663783,83.506004,76.967594,105.635425,95.059061,92.489661,110.693978,96.347498,95.249652,85.115121,119.796551,104.000666,94.464568,89.111576,111.135585,147.623821,97.899140,98.744736,112.505651,109.427773,90.106257,114.710248,117.401735,97.398329,97.404542,93.283752,96.491655,104.250077,125.689790,83.332014,103.903315,110.213034,110.914302,105.894525,111.137078
62,89.525800,114.635866,93.640826,97.282149,110.901804,106.603652,103.431408,106.035155,98.087290,99.791705,94.713976,91.163449,106.975001,112.680461,79.981632,88.299097,97.451877,109.004257,97.384172,108.608951,98.551115,110.811483,109.701115,105.166595,95.010315,114.069912,92.808289,85.156841,97.582252,77.701245,89.977198,97.509145,97.144065,126.335788,106.676822,96.724101,92.515098,96.469347,96.734709,103.764312,99.110787,95.283748,101.818841,109.949849,87.832234,120.405389,97.045237,85.016776,126.609244,130.168542,97.074082,106.685674,99.692014,86.066884,100.778585,89.007168,101.428666,108.191745,109.818031,77.224192,92.461705,96.729711,110.780948,87.800057,110.166728,96.384007,84.579154,77.227006,106.130509,93.730382,91.190253,110.675400,97.296241,94.503604,86.405508,120.823853,103.186330,93.508084,88.518773,109.508264,146.593067,101.276541,97.417049,111.975135,112.114447,90.640574,115.438265,116.766292,98.117387,95.049308,93.344869,97.264304,103.943045,128.674116,85.587939,104.814909,108.293202,110.241837,104.612643,112.527288
63,89.650028,116.012363,91.064459,98.234152,112.037166,103.930731,99.926815,106.614422,100.440888,103.509482,95.992000,91.778815,109.844249,115.387274,78.997479,89.160127,99.521945,106.497804,99.987670,105.103135,97.269746,110.362097,110.985967,104.843357,95.582787,114.244453,92.165923,83.195647,94.762901,78.649187,90.987304,97.759869,96.422376,126.491544,108.370153,100.065634,92.678140,97.298035,95.872871,101.921074,102.091731,97.915049,104.389870,110.842301,87.756467,120.149843,96.864758,84.864318,121.928918,129.019632,97.988763,107.553587,100.567653,88.780501,101.191205,88.668995,102.398188,108.787317,109.108087,80.270104,94.777485,97.224995,109.545401,88.068773,107.375343,102.168690,85.959569,76.937598,106.494489,94.904292,92.581313,109.609471,98.422352,93.189040,85.725823,121.498285,104.219820,93.195339,88.409761,109.519462,142.763556,100.044752,95.585453,111.708533,111.734513,90.136972,117.274103,119.053765,98.181131,93.530416,91.770699,96.945800,104.058629,129.970095,85.981293,102.923506,105.449496,110.859245,104.697991,110.946761
64,88.787525,115.280913,90.142008,101.510371,113.612770,104.636369,101.292581,107.318310,100.477724,103.499248,96.058596,90.720174,111.442679,116.267733,78.607290,90.035821,98.773984,106.263034,97.268610,107.704591,98.276974,110.901549,114.479450,105.336667,97.355218,115.209295,91.851184,84.445751,93.118839,76.448856,89.630512,99.091483,96.019553,129.295381,107.992761,96.858155,91.475753,95.729241,93.208687,100.086449,101.006777,98.151581,107.087033,114.212135,88.843509,121.275122,99.216145,85.459217,119.838778,130.141750,99.438205,107.058004,102.964928,89.354603,103.307729,87.317562,105.357432,109.143996,110.961608,80.383394,92.465512,98.798043,109.721797,91.592449,106.570795,102.739753,85.677269,76.009560,108.590579,92.254820,93.749449,109.792580,99.900820,93.200630,84.927389,120.505455,104.441653,91.795231,90.247662,111.225753,142.399147,97.329209,95.937361,110.803176,111.624813,90.566789,114.923606,115.952953,95.910637,93.879769,92.456492,99.072301,104.132748,129.742549,84.187414,104.676333,106.815983,110.970099,101.217213,110.058627
65,90.496124,117.779714,88.800230,102.198788,112.565807,104.163308,104.098585,104.481498,100.563718,102.160155,99.386730,88.817397,109.952705,117.387302,79.649798,88.615761,100.045671,108.110677,98.915690,108.894028,98.713263,109.122993,113.914922,105.300922,95.006280,110.806453,91.364539,84.844240,93.079504,77.397154,88.213265,96.861668,98.246222,129.953850,107.168925,96.506571,92.610380,95.483808,94.058454,102.653858,101.303665,97.481120,107.987514,116.306311,87.940550,122.276446,100.258301,87.044241,117.072504,126.898784,99.770118,107.918072,101.158892,87.629728,103.714983,86.755694,107.208810,112.732766,110.841412,78.792029,91.541430,98.476737,110.901986,92.103294,108.454648,101.070402,85.612498,74.838711,110.340687,94.486282,96.901317,110.930250,100.108258,92.932262,83.975216,121.929844,104.635096,92.333428,89.469891,112.329037,141.667603,96.042292,95.887074,111.706701,107.448459,90.534491,116.651271,114.945926,97.393341,92.693158,93.408274,98.399556,107.906404,131.140866,82.014007,105.608910,104.364328,112.444075,101.322848,110.557151
66,90.197782,115.543915,87.156655,101.456462,112.817266,103.876900,103.958625,104.872839,101.164134,104.284171,99.486152,88.863545,110.146658,118.045478,77.295950,88.934067,100.899445,105.331483,98.467568,107.635191,99.975319,108.897429,110.759518,105.457311,97.633466,108.943632,90.530460,83.019584,92.376094,76.090194,89.518215,99.478712,97.804090,128.421936,108.318816,98.284236,92.729363,97.678641,92.807309,104.296612,101.537929,97.506938,107.165788,114.347264,90.717466,122.852877,97.959178,89.252649,119.737295,129.169935,100.079598,104.393604,98.925825,86.517437,104.795054,86.921244,104.589418,112.962433,107.171769,78.506182,89.390551,95.798563,112.036512,91.252775,110.394989,100.030525,85.164595,74.657974,110.029397,93.449711,96.733009,111.809094,101.679784,94.808360,83.949861,123.113418,105.302095,93.496029,90.715877,111.164213,141.359358,94.457857,93.829664,111.699705,109.629410,91.096322,114.650563,115.403887,97.067539,95.458386,93.542614,97.796385,105.397174,127.812091,80.497632,109.860097,105.705630,110.791461,100.247755,111.124194
67,89.655360,114.628658,89.440169,102.212166,113.981368,103.487503,102.971172,104.988482,102.211473,103.178084,101.255489,90.545205,110.580404,118.085161,77.880485,91.808296,101.542872,105.545613,98.418354,108.709913,103.831420,106.583500,111.189526,102.992375,99.247765,110.857259,91.069352,82.400926,92.562414,78.417540,87.502296,98.683145,96.111213,128.050119,107.664108,97.768519,90.438753,99.385925,92.280670,105.064745,104.011608,95.749799,105.324875,115.122636,91.931759,123.833127,98.731076,87.464963,118.640202,130.336310,102.793951,105.756671,98.617004,87.598307,106.456830,88.216021,104.597043,111.289129,106.513604,78.933631,89.869489,98.619540,113.301145,94.254254,110.707983,102.292026,84.833013,74.384609,108.105750,94.792115,96.513629,115.182415,101.604055,93.508872,82.747513,118.419092,103.963472,92.681017,90.142099,112.388249,141.030502,96.073362,92.065131,111.289173,110.547227,90.046945,112.677560,112.727879,93.766117,93.257419,95.046493,97.023729,105.006687,126.342049,80.191651,110.244864,107.307708,108.577920,100.777070,112.252406
68,91.261562,111.889397,92.103618,100.693278,117.501677,103.595346,102.568206,104.874296,100.568737,100.760411,102.331551,91.212727,114.542699,115.112569,76.668574,89.543792,102.569994,104.255527,98.068875,108.392285,105.225567,109.571387,111.317953,100.693780,98.911740,111.906211,89.913940,81.425012,94.097305,77.209415,89.543335,96.796449,97.119955,131.348316,107.398606,99.203950,89.943251,96.557894,91.047253,105.243442,103.984305,94.198632,106.808601,116.813645,90.708830,119.923688,98.621292,87.238393,119.867900,129.443571,104.373742,105.658500,96.716096,88.325995,107.606075,88.002034,103.469792,108.181111,105.540978,77.990673,89.093439,97.227932,113.443166,91.661187,109.431655,101.669545,86.129886,73.885939,107.965489,94.563237,97.521175,114.484282,101.773771,95.757477,81.780437,119.238650,103.165002,89.101035,88.947459,112.046615,141.393322,97.126440,91.797096,110.614513,111.497986,90.187563,110.258823,111.584312,94.784347,91.374318,92.600228,99.099801,103.161066,129.312864,79.020310,111.666059,109.555623,106.486263,100.355245,112.105177
69,91.300987,112.830601,93.289090,101.981886,115.914051,105.260981,104.535691,104.064900,102.831176,97.888646,103.374458,89.831092,113.188114,117.064246,78.662206,89.705788,103.127665,102.892988,98.355563,109.207893,105.250288,107.173973,114.698959,99.384428,99.344273,113.524237,90.193772,81.451241,95.780662,76.882261,89.093069,99.554132,95.710144,129.094252,106.995085,98.764331,90.110373,94.046866,92.633880,103.079926,102.435297,94.646616,106.401373,117.720754,91.301045,120.479401,95.601235,85.989504,119.778821,130.790969,102.794905,105.839466,98.189740,89.380022,108.227128,88.604833,105.724527,109.478071,105.231726,78.312235,90.646986,97.607179,114.469834,91.321299,107.691088,101.280878,85.335067,73.965595,109.210763,93.009625,97.883282,114.465511,101.912965,97.020228,82.333198,116.929750,105.463942,90.256055,88.901127,116.384425,143.857317,97.294260,91.956250,109.182707,112.184991,90.664058,106.670946,107.806493,97.437297,90.932055,92.671996,101.200619,102.094704,127.228114,76.591079,112.909664,111.159904,105.987314,101.363006,114.689804
70,90.010586,109.899864,93.451774,102.591848,116.012216,102.464193,103.869027,103.038174,101.929888,97.248162,105.498502,88.260143,110.620086,118.127363,79.339270,89.850987,101.601921,103.979063,98.877758,107.215045,105.086742,108.636934,113.220486,99.770001,101.152686,111.455201,91.484462,79.765305,95.855248,75.278942,88.563367,99.032820,95.561832,126.858968,107.475209,98.758956,88.639509,93.571538,93.242277,100.480404,102.021239,93.551594,105.188109,116.948383,91.475458,117.216382,91.569506,86.110937,119.435380,131.414029,102.452305,107.259302,98.108330,89.773138,107.465101,87.609054,110.528957,108.009556,106.759402,78.216114,91.798880,96.574838,113.546374,91.670433,107.270290,102.580615,84.168481,73.843018,108.085423,93.054038,97.421059,116.054564,102.461855,96.591724,81.774363,116.402032,105.617281,90.286293,88.405662,117.656407,140.787777,98.450641,93.512410,109.518088,110.971806,89.240299,105.840177,108.127757,96.243458,90.675418,92.016135,101.439930,100.246689,132.197092,74.336771,113.550534,112.550119,107.187653,102.213339,115.614405
71,89.749920,106.013211,91.417071,104.267499,115.165706,102.952182,104.572832,103.837170,102.157922,97.697838,101.828732,88.487538,109.479045,119.807002,79.490449,91.708511,103.848488,107.882722,98.358439,106.249962,104.914257,108.295668,113.235831,98.806261,104.543514,108.625266,92.583058,79.767997,94.927698,75.885021,90.362595,99.990442,97.804607,128.410638,108.344296,97.622147,88.304027,93.382070,95.824929,99.072816,100.360953,97.401209,101.880567,117.063471,93.990872,119.308606,90.927210,84.398027,117.256727,130.408777,102.059904,107.829534,99.570168,90.029015,107.305868,88.291511,108.973527,107.003871,106.164957,77.735280,94.267438,97.187566,115.393751,93.365431,107.990467,99.676079,83.204673,73.206387,106.973110,93.073470,99.622001,117.390953,102.615643,96.901676,82.594838,113.857411,104.094373,91.311518,88.137605,116.048053,139.032502,96.950741,94.937320,110.674997,113.222112,88.897623,107.345049,108.744933,93.796109,90.057105,91.860846,99.867315,98.868154,130.775400,74.682753,114.222536,114.516339,110.520894,103.120331,112.687856
72,90.729914,105.179391,93.088717,100.607136,113.751429,102.630938,104.504650,103.348772,100.736481,98.924046,102.084303,90.303929,110.457325,122.655030,82.664123,93.308191,103.334460,105.385583,95.891377,105.048227,105.647247,108.584698,112.689861,98.944261,104.647946,108.367275,92.319191,80.272754,95.216320,76.761242,91.813297,100.631458,95.779753,133.086859,108.452797,97.296888,89.760072,92.986791,96.076271,99.655376,97.021927,97.163882,101.448036,118.932722,94.791695,120.058175,91.263987,83.705947,115.678493,129.397562,102.500183,107.198819,100.232847,90.058531,106.550298,87.460097,109.545213,106.604030,104.873015,77.121003,93.714398,95.019567,115.983855,93.593435,111.193637,100.939983,83.509223,76.179695,106.885358,94.200637,101.801381,115.496073,103.377116,93.045778,81.697090,110.315705,106.782198,92.008307,87.693921,116.830277,139.078898,96.424253,95.014617,109.678192,109.644884,90.653691,110.000058,106.681397,95.129223,88.947328,91.496483,100.808954,96.546418,129.747303,74.599789,112.977319,115.527734,109.978009,105.871652,111.134317
73,92.349971,110.274503,95.542980,99.601898,114.253633,105.527012,103.485201,102.063326,100.561826,99.874744,102.966150,90.356999,115.052974,119.693017,79.963597,91.755684,102.872389,105.424433,97.487590,106.200293,104.395650,107.720571,114.837884,98.330799,104.246994,108.075038,91.926570,79.930327,95.597178,77.433063,93.039959,98.304853,96.050630,133.112771,106.322524,98.067439,90.345930,92.814226,97.424182,101.984980,96.540756,98.979816,102.655336,117.122788,94.955269,121.224692,91.952473,85.587932,113.384794,127.043109,102.456399,103.287015,99.427639,89.674267,105.519589,86.296711,111.340901,107.477272,102.779472,77.271354,94.657774,95.170910,113.968082,94.468908,111.700008,100.578206,84.998347,76.232276,107.912695,95.791923,100.884467,115.861301,108.228086,94.318530,81.940033,111.000491,108.013116,93.419704,87.137876,118.400938,137.676486,95.820505,98.168838,111.590311,107.094427,90.186944,109.600575,107.926486,96.043256,89.695093,93.219197,100.467084,97.483870,133.207842,73.598670,112.698233,113.605866,106.620329,107.721757,113.151094
74,93.182530,109.568645,92.862967,100.285661,114.452479,106.098925,102.722646,100.617002,101.492660,98.451068,103.982459,89.598735,114.065099,121.127617,77.694759,92.528043,103.380695,103.001991,99.890296,106.784745,103.945435,107.633723,116.612133,99.241507,99.868956,107.320112,93.719175,81.182868,93.211438,78.160315,92.225773,95.746864,98.630024,132.697666,104.215317,98.231103,90.615951,93.155844,97.329552,103.384522,94.912167,101.438543,103.546009,117.718022,93.971790,119.042128,90.579370,84.868791,111.477663,133.366251,104.034767,101.658589,98.834902,87.840194,106.913359,88.059212,111.472061,104.771323,100.890476,77.058725,98.376478,96.749071,116.694854,94.566829,112.311182,101.276863,85.004394,76.626599,108.144673,97.355264,102.461464,113.710961,108.079094,94.952618,81.884897,113.103309,108.245356,94.554143,87.297378,118.950477,134.437401,95.301191,96.902181,113.265197,106.111254,87.913551,109.723933,108.655873,92.731922,90.520434,94.858135,99.942133,98.456669,133.497129,75.481087,109.508451,112.785628,106.354139,107.545396,115.191612
75,92.559691,110.749239,92.606400,100.905213,112.975878,105.730079,102.836690,102.075451,100.703258,97.477697,101.508724,88.218365,115.577091,121.036444,78.349246,91.654956,103.721313,101.057415,103.819456,110.359876,101.723411,108.171743,115.031840,98.138055,100.219807,107.055437,92.205338,82.146441,93.523337,75.855283,92.431125,94.614337,96.944370,134.786890,104.275686,98.594730,91.282525,92.897303,96.977225,102.464062,95.932194,98.983346,102.973885,116.466010,93.520227,117.549138,88.907753,85.166840,111.851402,133.748044,104.633837,101.738995,98.667807,86.101980,109.318203,88.391793,112.028810,104.882503,98.990526,76.158707,100.413288,95.890801,116.822543,95.514683,111.728818,103.870425,85.082219,77.134638,107.105487,95.400850,103.408758,114.894477,106.848469,95.029194,80.657570,113.758039,107.213573,94.729401,86.868903,117.649965,132.961170,95.528419,95.912456,112.001147,108.077863,90.215202,109.179498,105.849206,93.416249,91.896157,93.947952,99.519256,98.716341,133.385758,74.185103,110.549054,110.826205,105.958452,107.677303,114.724135
76,90.915073,112.080567,94.584980,100.006961,112.229986,103.978176,101.097935,103.793630,99.065464,96.888755,102.927636,87.316803,116.682549,120.473047,79.899658,92.326270,103.950031,99.054333,103.830393,112.422063,98.737532,110.192737,115.008942,97.806095,99.144832,109.542269,90.884689,83.903711,93.197550,77.004279,91.897767,94.251181,96.761402,134.991544,107.594712,99.559736,89.730395,95.016049,96.299317,99.329647,97.215737,98.595167,102.027529,116.493141,93.718949,118.076912,88.307011,87.370640,113.476048,135.135817,107.348357,102.466792,99.051877,87.536603,109.831077,88.341484,111.648339,106.451641,97.545699,76.285084,102.949451,95.639390,116.535755,93.587191,112.675463,101.464914,86.029985,75.865007,107.356268,96.925273,103.381025,114.747516,104.682412,93.302758,80.079516,113.331767,106.171228,93.431725,88.750240,118.418461,134.329548,93.223275,95.537559,111.070667,107.235464,90.050785,108.643689,104.100694,95.035791,92.010100,95.779721,98.606750,99.133738,133.540113,74.535939,110.828336,109.500041,107.724574,108.404266,116.529127
77,92.094149,113.011936,93.338891,99.009701,113.682285,105.759028,98.898876,104.551543,101.000778,98.166078,100.179504,87.276715,115.047528,118.960156,80.211215,92.238278,104.598041,98.805913,99.798966,115.665289,100.191298,109.189895,117.113250,99.029149,100.020570,111.443322,92.500113,82.038800,93.783655,75.384069,91.711812,93.047908,96.673382,136.222258,107.347543,98.685019,91.380454,95.382770,98.178017,98.934242,98.360070,98.882937,101.793854,118.274166,93.394950,119.309666,87.715758,86.860934,110.278876,136.726913,106.040902,100.142807,98.007534,86.492842,107.940994,88.381529,112.520693,105.889522,98.687449,76.352298,101.970669,96.870851,118.532883,94.537771,110.204804,100.446376,86.730262,74.346258,106.396446,99.315675,100.523380,113.096383,106.223139,93.835985,80.149704,110.696270,107.791415,93.119845,91.070338,119.284899,135.625809,92.455970,98.057446,110.024989,109.607035,91.372267,103.484756,104.777176,96.896605,92.452664,98.142469,100.204656,98.777571,133.911165,72.195386,109.079922,107.714541,107.467879,109.804414,116.055152
78,91.908464,110.135582,91.198345,99.517852,114.026768,106.270385,98.704725,104.983795,103.164659,96.895766,100.066736,86.651506,113.714249,118.634026,80.955053,94.535452,101.814390,98.789328,101.177679,114.656043,97.902658,107.501930,114.639523,98.151755,98.652096,108.794302,91.408926,83.925828,93.215191,75.985354,91.403844,92.330543,94.318434,134.881072,106.836544,99.473498,91.589775,94.707027,99.149421,97.649786,99.265693,99.705718,104.269496,120.328068,93.900135,120.803107,89.227183,86.388793,111.961051,136.346231,107.436420,100.108927,98.855385,86.885069,106.405364,89.245290,111.561022,106.533710,98.711545,75.192593,103.320504,96.376761,114.363747,92.495695,111.375348,102.378165,87.409447,73.553661,104.367693,99.837355,98.626797,113.711543,106.290852,99.940078,80.307108,112.322035,105.760166,92.016611,90.004534,119.099207,133.712578,93.789734,97.783180,109.037770,108.104847,92.417486,102.760632,102.205135,97.864969,91.824490,95.950398,99.051614,96.287642,135.078028,70.912211,111.539047,106.158358,107.301293,106.140593,114.776565
79,92.019300,104.456041,90.642110,98.799787,115.428199,105.956932,100.222513,105.933187,99.933813,95.203059,96.991455,85.534725,115.774428,118.702285,80.011002,93.634742,102.071190,97.956974,99.303100,118.400861,97.194474,107.940751,115.575769,94.595201,97.870503,110.770143,89.324635,82.952030,92.983715,77.909195,90.239797,93.406198,96.666449,131.154354,107.522323,99.214570,91.879769,93.119707,98.041314,100.021172,98.292974,99.337044,104.270910,118.543852,94.318714,123.044886,87.539461,88.229191,111.785050,135.278089,105.932869,100.782760,100.728238,88.004120,105.221727,90.517467,108.889912,109.152365,98.330029,75.223496,104.034586,94.789867,113.304128,94.757538,108.105232,101.978128,89.155236,72.635376,105.875455,98.820911,96.555358,111.744763,102.916482,100.825397,80.338458,114.480557,104.762554,90.896086,88.142720,118.069118,130.309383,93.965749,97.369719,110.556447,106.481222,91.874481,102.521407,100.283268,96.611018,91.813619,95.117023,99.601368,96.707705,135.451983,69.930985,109.270242,104.407017,109.543422,106.824884,113.763811
